"RowNo","Owner","TableName","ColumnId","ColumnName","DataType","DataLength","Nullable","ConstraintName","ConstraintDesc","TriggerName","TriggeringEvent","TriggerStatus"
"4564","ZTBLAIS_PROD","T_INS_COMPLAINTS_DETAILS","4","CLOSING_REMARKS","VARCHAR2","4000","Y",,,,,
"4565","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","1","COMP_ID","NUMBER","22","Y",,,,,
"4566","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","2","ATTENDEE","VARCHAR2","500","Y",,,,,
"4567","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","3","ATTENDEE_NAME","VARCHAR2","500","Y",,,,,
"4568","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","4","ATTENDEE_LOCATION","VARCHAR2","100","Y",,,,,
"4569","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","5","STATUS","VARCHAR2","2","Y",,,,,
"4570","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","1","COMP_ID","NUMBER","22","Y",,,,,
"4571","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","2","FINDINGS","CLOB","4000","Y",,,,,
"4572","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","3","RECOMMENDATIONS","VARCHAR2","2000","Y",,,,,
"4573","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","4","ENTERED_ON","DATE","7","Y",,,,,
"4574","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","5","REVIEWED_BY","NUMBER","22","Y",,,,,
"4575","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","6","REVIEWED_ON","DATE","7","Y",,,,,
"4576","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","7","REVIEWER_REMARKS","VARCHAR2","2000","Y",,,,,
"4577","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","8","APPROVED_BY","NUMBER","22","Y",,,,,
"4578","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","9","APPROVED_ON","DATE","7","Y",,,,,
"4579","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_FINDINGS","10","STATUS","VARCHAR2","2","Y",,,,,
"4580","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_JOINING","1","COMP_ID","NUMBER","22","Y",,,,,
"4581","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_JOINING","2","JOINED_BY","NUMBER","22","Y",,,,,
"4582","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_JOINING","3","JOINED_ON","DATE","7","Y",,,,,
"4583","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_JOINING","4","STATUS","NUMBER","22","Y",,,,,
"4584","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","1","COMP_ID","NUMBER","22","Y",,,,,
"4585","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","2","INTIAL_FINDING","CLOB","4000","Y",,,,,
"4586","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","3","MODUS_OPERANDI","VARCHAR2","2000","Y",,,,,
"4587","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","4","REVIEWED_BY","NUMBER","22","Y",,,,,
"4588","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","5","REVIEWED_ON","DATE","7","Y",,,,,
"4589","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_PREAMBLE","6","RECOMMENDATION","VARCHAR2","1000","Y",,,,,
"4590","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_RECORD","1","COMP_ID","NUMBER","22","Y",,,,,
"4591","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_RECORD","2","RECORD_TYPE","VARCHAR2","500","Y",,,,,
"4592","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_RECORD","3","RECORD_HEADING","VARCHAR2","500","Y",,,,,
"4593","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_RECORD","4","RECORD_FILE","CLOB","4000","Y",,,,,
"4594","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_RECORD","5","STATUS","VARCHAR2","2","Y",,,,,
"4595","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","1","COMP_ID","NUMBER","22","Y",,,,,
"4596","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","2","CONDUCTED_BY","NUMBER","22","Y",,,,,
"4597","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","3","CONDUCTED_ON","DATE","7","Y",,,,,
"4598","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","4","SUBMITTED_ON","DATE","7","Y",,,,,
"4599","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","5","REVIEWED_BY","NUMBER","22","Y",,,,,
"4600","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","6","REVIEWED_ON","DATE","7","Y",,,,,
"4601","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","7","REVIEWER_REMARKS","VARCHAR2","500","Y",,,,,
"4602","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","8","RECOMMENDED_ON","DATE","7","Y",,,,,
"4603","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","9","APPROVED_BY","NUMBER","22","Y",,,,,
"4604","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","10","APPROVED_ON","DATE","7","Y",,,,,
"4605","ZTBLAIS_PROD","T_INS_COMPLAINTS_INQUIRY_SCHDULE","11","STATUS","NUMBER","22","Y",,,,,
"4606","ZTBLAIS_PROD","T_INS_COMPLAINTS_NATURE","1","N_ID","NUMBER","22","Y",,,,,
"4607","ZTBLAIS_PROD","T_INS_COMPLAINTS_NATURE","2","DISCRIPTION","VARCHAR2","500","Y",,,,,
"4608","ZTBLAIS_PROD","T_INS_COMPLAINTS_NATURE","3","STATUS","VARCHAR2","2","Y",,,,,
"4609","ZTBLAIS_PROD","T_INS_COMPLAINTS_SOURCE","1","SOURCE_ID","NUMBER","22","Y",,,,,
"4610","ZTBLAIS_PROD","T_INS_COMPLAINTS_SOURCE","2","DISCRIPTION","VARCHAR2","500","Y",,,,,
"4611","ZTBLAIS_PROD","T_INS_COMPLAINTS_SOURCE","3","STATUS","VARCHAR2","2","Y",,,,,
"4612","ZTBLAIS_PROD","T_INS_COMPLAINTS_TYPE","1","TYPE_ID","NUMBER","22","Y",,,,,
"4613","ZTBLAIS_PROD","T_INS_COMPLAINTS_TYPE","2","DISCRIPTION","VARCHAR2","500","Y",,,,,
"4614","ZTBLAIS_PROD","T_INS_COMPLAINTS_TYPE","3","STATUS","VARCHAR2","2","Y",,,,,
"4615","ZTBLAIS_PROD","T_LIKE","1","NAME","VARCHAR2","100","Y",,,,,
"4616","ZTBLAIS_PROD","T_LIKE","2","P_NAME","VARCHAR2","1000","Y",,,,,
"4617","ZTBLAIS_PROD","T_LIKE","3","C_NAME","VARCHAR2","1000","Y",,,,,
"4618","ZTBLAIS_PROD","T_LIKE","4","DESCRIPTION","VARCHAR2","250","Y",,,,,
"4619","ZTBLAIS_PROD","T_LIKE","5","ENG_ID","NUMBER","22","N","SYS_C001093177","CHECK",,,
"4620","ZTBLAIS_PROD","T_LIKE","6","ID","NUMBER","22","N","SYS_C001093178","CHECK",,,
"4621","ZTBLAIS_PROD","T_LIKE","7","AUDIT_STARTDATE","DATE","7","N","SYS_C001093179","CHECK",,,
"4622","ZTBLAIS_PROD","T_LIKE","8","AUDIT_ENDDATE","DATE","7","N","SYS_C001093180","CHECK",,,
"4623","ZTBLAIS_PROD","T_LIKE","9","OPERATION_STARTDATE","DATE","7","Y",,,,,
"4624","ZTBLAIS_PROD","T_LIKE","10","OPERATION_ENDDATE","DATE","7","Y",,,,,
"4625","ZTBLAIS_PROD","T_LIKE","11","FINAL_PARA_NO","NUMBER","22","Y",,,,,
"4626","ZTBLAIS_PROD","T_LIKE","12","FINAL_PARA_ADDED_ON","DATE","7","Y",,,,,
"4627","ZTBLAIS_PROD","T_LIKE","13","HEADINGS","VARCHAR2","3000","Y",,,,,
"4628","ZTBLAIS_PROD","T_LIKE","14","TEXT","CLOB","4000","Y",,,,,
"4629","ZTBLAIS_PROD","T_MANUAL_INDEX","1","INDEX_ID","NUMBER","22","N","SYS_C001162838","CHECK",,,
"4630","ZTBLAIS_PROD","T_MANUAL_INDEX","1","INDEX_ID","NUMBER","22","N","SYS_C001162841","PRIMARY KEY",,,
"4631","ZTBLAIS_PROD","T_MANUAL_INDEX","2","MANUAL_ID","NUMBER","22","N","FK_MANUAL_INDEX_MANUAL","FOREIGN KEY",,,
"4632","ZTBLAIS_PROD","T_MANUAL_INDEX","2","MANUAL_ID","NUMBER","22","N","SYS_C001162839","CHECK",,,
"4633","ZTBLAIS_PROD","T_MANUAL_INDEX","3","SECTION","VARCHAR2","100","Y",,,,,
"4634","ZTBLAIS_PROD","T_MANUAL_INDEX","4","CHAPTER_NO","VARCHAR2","20","Y",,,,,
"4635","ZTBLAIS_PROD","T_MANUAL_INDEX","5","CHAPTER_TITLE","VARCHAR2","300","Y",,,,,
"4636","ZTBLAIS_PROD","T_MANUAL_INDEX","6","SUB_SECTION_NO","VARCHAR2","50","Y",,,,,
"4637","ZTBLAIS_PROD","T_MANUAL_INDEX","7","HEADING","VARCHAR2","1000","N","SYS_C001162840","CHECK",,,
"4638","ZTBLAIS_PROD","T_MANUAL_INDEX","8","DISPLAY_ORDER","NUMBER","22","Y",,,,,
"4639","ZTBLAIS_PROD","T_MANUAL_INDEX","9","PARENT_INDEX_ID","NUMBER","22","Y",,,,,
"4640","ZTBLAIS_PROD","T_MANUAL_INDEX","10","PAGE_NO","NUMBER","22","Y",,,,,
"4641","ZTBLAIS_PROD","T_MANUAL_INDEX","11","IS_ACTIVE","CHAR","1","Y","SYS_C001162843","CHECK",,,
"4642","ZTBLAIS_PROD","T_MANUAL_INDEX","12","CREATED_BY","NUMBER","22","Y",,,,,
"4643","ZTBLAIS_PROD","T_MANUAL_INDEX","13","CREATED_DATE","DATE","7","Y",,,,,
"4644","ZTBLAIS_PROD","T_MANUAL_INDEX","14","UPDATED_BY","NUMBER","22","Y",,,,,
"4645","ZTBLAIS_PROD","T_MANUAL_INDEX","15","UPDATED_DATE","DATE","7","Y",,,,,
"4646","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","1","INDEX_ID","NUMBER","22","N","SYS_C001162835","CHECK",,,
"4647","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","2","MANUAL_ID","NUMBER","22","N","SYS_C001162836","CHECK",,,
"4648","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","3","SECTION","VARCHAR2","100","Y",,,,,
"4649","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","4","CHAPTER_NO","VARCHAR2","20","Y",,,,,
"4650","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","5","SUB_SECTION_NO","VARCHAR2","50","Y",,,,,
"4651","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","6","HEADING","VARCHAR2","1000","N","SYS_C001162837","CHECK",,,
"4652","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","7","DISPLAY_ORDER","NUMBER","22","Y",,,,,
"4653","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","8","PARENT_INDEX_ID","NUMBER","22","Y",,,,,
"4654","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","9","PAGE_NO","NUMBER","22","Y",,,,,
"4655","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","10","IS_ACTIVE","CHAR","1","Y",,,,,
"4656","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","11","CREATED_BY","NUMBER","22","Y",,,,,
"4657","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","12","CREATED_DATE","DATE","7","Y",,,,,
"4658","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","13","UPDATED_BY","NUMBER","22","Y",,,,,
"4659","ZTBLAIS_PROD","T_MANUAL_INDEX_BKP","14","UPDATED_DATE","DATE","7","Y",,,,,
"4660","ZTBLAIS_PROD","T_MANUAL_MASTER","1","MANUAL_ID","NUMBER","22","N","SYS_C001160294","CHECK",,,
"4661","ZTBLAIS_PROD","T_MANUAL_MASTER","1","MANUAL_ID","NUMBER","22","N","SYS_C001160297","PRIMARY KEY",,,
"4662","ZTBLAIS_PROD","T_MANUAL_MASTER","2","MANUAL_NAME","VARCHAR2","200","N","SYS_C001160295","CHECK",,,
"4663","ZTBLAIS_PROD","T_MANUAL_MASTER","3","VOLUME_NAME","VARCHAR2","100","Y",,,,,
"4664","ZTBLAIS_PROD","T_MANUAL_MASTER","4","DESCRIPTION","VARCHAR2","500","Y",,,,,
"4665","ZTBLAIS_PROD","T_MANUAL_MASTER","5","IS_ACTIVE","CHAR","1","Y","SYS_C001160296","CHECK",,,
"4666","ZTBLAIS_PROD","T_MANUAL_MASTER","6","CREATED_BY","NUMBER","22","Y",,,,,
"4667","ZTBLAIS_PROD","T_MANUAL_MASTER","7","CREATED_DATE","DATE","7","Y",,,,,
"4668","ZTBLAIS_PROD","T_MANUAL_MASTER","8","UPDATED_BY","NUMBER","22","Y",,,,,
"4669","ZTBLAIS_PROD","T_MANUAL_MASTER","9","UPDATED_DATE","DATE","7","Y",,,,,
"4670","ZTBLAIS_PROD","T_MENU","1","MENU_ID","NUMBER","22","N","MID","PRIMARY KEY",,,
"4671","ZTBLAIS_PROD","T_MENU","1","MENU_ID","NUMBER","22","N","SYS_C001092951","CHECK",,,
"4672","ZTBLAIS_PROD","T_MENU","2","SUB_MENU","NUMBER","22","N","SYS_C001092952","CHECK",,,
"4673","ZTBLAIS_PROD","T_MENU","3","MENU_NAME","VARCHAR2","100","N","SYS_C001092953","CHECK",,,
"4674","ZTBLAIS_PROD","T_MENU","4","MENU_ORDER","NUMBER","22","N","SYS_C001092954","CHECK",,,
"4675","ZTBLAIS_PROD","T_MENU","5","MENU_DESCRIPTION","VARCHAR2","255","Y",,,,,
"4676","ZTBLAIS_PROD","T_MENU","6","MENU_IMAGE_PATH","VARCHAR2","500","Y",,,,,
"4677","ZTBLAIS_PROD","T_MENU","7","ISACTIVE","VARCHAR2","1","N","SYS_C001092955","CHECK",,,
"4678","ZTBLAIS_PROD","T_MENU_PAGES","1","ID","NUMBER","22","Y",,,,,
"4679","ZTBLAIS_PROD","T_MENU_PAGES","2","MENU_ID","NUMBER","22","Y",,,,,
"4680","ZTBLAIS_PROD","T_MENU_PAGES","3","PAGE_NAME","VARCHAR2","100","Y",,,,,
"4681","ZTBLAIS_PROD","T_MENU_PAGES","4","PAGE_PATH","VARCHAR2","150","Y",,,,,
"4682","ZTBLAIS_PROD","T_MENU_PAGES","5","PAGE_ORDER","NUMBER","22","Y",,,,,
"4683","ZTBLAIS_PROD","T_MENU_PAGES","6","STATUS","VARCHAR2","50","Y",,,,,
"4684","ZTBLAIS_PROD","T_MENU_PAGES","7","HIDE_MENU","NUMBER","22","Y",,,,,
"4685","ZTBLAIS_PROD","T_MENU_PAGES","8","SUB_MENU","NUMBER","22","Y",,,,,
"4686","ZTBLAIS_PROD","T_MENU_PAGES","9","PAGE_KEY","VARCHAR2","100","Y",,,,,
"4687","ZTBLAIS_PROD","T_MENU_PAGES","10","PAGE_URL","VARCHAR2","100","Y",,,,,
"4688","ZTBLAIS_PROD","T_MENU_PAGES_BKP","1","ID","NUMBER","22","Y",,,,,
"4689","ZTBLAIS_PROD","T_MENU_PAGES_BKP","2","MENU_ID","NUMBER","22","Y",,,,,
"4690","ZTBLAIS_PROD","T_MENU_PAGES_BKP","3","PAGE_NAME","VARCHAR2","100","Y",,,,,
"4691","ZTBLAIS_PROD","T_MENU_PAGES_BKP","4","PAGE_PATH","VARCHAR2","150","Y",,,,,
"4692","ZTBLAIS_PROD","T_MENU_PAGES_BKP","5","PAGE_ORDER","NUMBER","22","Y",,,,,
"4693","ZTBLAIS_PROD","T_MENU_PAGES_BKP","6","STATUS","VARCHAR2","50","Y",,,,,
"4694","ZTBLAIS_PROD","T_MENU_PAGES_BKP","7","HIDE_MENU","NUMBER","22","Y",,,,,
"4695","ZTBLAIS_PROD","T_MENU_PAGES_BKP","8","SUB_MENU","NUMBER","22","Y",,,,,
"4696","ZTBLAIS_PROD","T_MENU_PAGES_BKP","9","PAGE_KEY","VARCHAR2","100","Y",,,,,
"4697","ZTBLAIS_PROD","T_MENU_PAGES_GROUPMAP","1","GROUPMAP_ID","NUMBER","22","N","SYS_C001093073","CHECK",,,
"4698","ZTBLAIS_PROD","T_MENU_PAGES_GROUPMAP","2","GROUP_ID","NUMBER","22","N","SYS_C001093074","CHECK",,,
"4699","ZTBLAIS_PROD","T_MENU_PAGES_GROUPMAP","3","PAGE_ID","NUMBER","22","N","SYS_C001093075","CHECK",,,
"4700","ZTBLAIS_PROD","T_MENU_SUB","1","SUB_MENU_ID","NUMBER","22","N","SYS_C001092961","CHECK",,,
"4701","ZTBLAIS_PROD","T_MENU_SUB","2","MENU_ID","NUMBER","22","N","SYS_C001092962","CHECK",,,
"4702","ZTBLAIS_PROD","T_MENU_SUB","3","SUB_MENU_NAME","VARCHAR2","100","N","SYS_C001092963","CHECK",,,
"4703","ZTBLAIS_PROD","T_MENU_SUB","4","SUB_MENU_ORDER","NUMBER","22","N","SYS_C001092964","CHECK",,,
"4704","ZTBLAIS_PROD","T_MENU_SUB","5","DESCRIPTION","VARCHAR2","255","Y",,,,,
"4705","ZTBLAIS_PROD","T_MENU_SUB","6","STATUS","VARCHAR2","1","N","SYS_C001092965","CHECK",,,
"4706","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","1","LINK_ID","NUMBER","22","N","SYS_C001160714","CHECK",,,
"4707","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","1","LINK_ID","NUMBER","22","N","SYS_C001160718","PRIMARY KEY",,,
"4708","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","2","OBS_ID","NUMBER","22","N","SYS_C001160715","CHECK",,,
"4709","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","3","COM_ID","NUMBER","22","Y",,,,,
"4710","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","4","REF_ID","NUMBER","22","N","FK_OBS_REF_LINK_REF","FOREIGN KEY",,,
"4711","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","4","REF_ID","NUMBER","22","N","SYS_C001160716","CHECK",,,
"4712","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","5","IS_ACTIVE","CHAR","1","Y","SYS_C001160717","CHECK",,,
"4713","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","6","CREATED_BY","NUMBER","22","Y",,,,,
"4714","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","7","CREATED_DATE","DATE","7","Y",,,,,
"4715","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","8","UPDATED_BY","NUMBER","22","Y",,,,,
"4716","ZTBLAIS_PROD","T_OBSERVATION_REFERENCE_LINK","9","UPDATED_DATE","DATE","7","Y",,,,,
"4717","ZTBLAIS_PROD","T_PAGE_COM_ROLE","1","PAGE_ID","NUMBER","22","N","SYS_C001147669","CHECK",,,
"4718","ZTBLAIS_PROD","T_PAGE_COM_ROLE","1","PAGE_ID","NUMBER","22","N","SYS_C001147674","PRIMARY KEY",,,
"4719","ZTBLAIS_PROD","T_PAGE_COM_ROLE","2","M_COM_ID","NUMBER","22","N","SYS_C001147670","CHECK",,,
"4720","ZTBLAIS_PROD","T_PAGE_COM_ROLE","2","M_COM_ID","NUMBER","22","N","SYS_C001147674","PRIMARY KEY",,,
"4721","ZTBLAIS_PROD","T_PAGE_COM_ROLE","3","ROLE_ID","NUMBER","22","N","SYS_C001147671","CHECK",,,
"4722","ZTBLAIS_PROD","T_PAGE_COM_ROLE","3","ROLE_ID","NUMBER","22","N","SYS_C001147674","PRIMARY KEY",,,
"4723","ZTBLAIS_PROD","T_PAGE_COM_ROLE","4","STATUS","NUMBER","22","N","SYS_C001147672","CHECK",,,
"4724","ZTBLAIS_PROD","T_PAGE_COM_ROLE","5","CREATED_ON","DATE","7","N","SYS_C001147673","CHECK",,,
"4725","ZTBLAIS_PROD","T_PAGE_COM_ROLE","6","CREATED_BY","NUMBER","22","Y",,,,,
"4726","ZTBLAIS_PROD","T_REFERENCE_MASTER","1","REF_ID","NUMBER","22","N","SYS_C001160702","CHECK",,,
"4727","ZTBLAIS_PROD","T_REFERENCE_MASTER","1","REF_ID","NUMBER","22","N","SYS_C001160706","PRIMARY KEY",,,
"4728","ZTBLAIS_PROD","T_REFERENCE_MASTER","2","REFERENCE_SOURCE_TYPE","VARCHAR2","30","N","SYS_C001160703","CHECK",,,
"4729","ZTBLAIS_PROD","T_REFERENCE_MASTER","2","REFERENCE_SOURCE_TYPE","VARCHAR2","30","N","UQ_REF_MASTER_SRC","UNIQUE",,,
"4730","ZTBLAIS_PROD","T_REFERENCE_MASTER","3","SOURCE_PK_ID","NUMBER","22","N","SYS_C001160704","CHECK",,,
"4731","ZTBLAIS_PROD","T_REFERENCE_MASTER","3","SOURCE_PK_ID","NUMBER","22","N","UQ_REF_MASTER_SRC","UNIQUE",,,
"4732","ZTBLAIS_PROD","T_REFERENCE_MASTER","4","IS_ACTIVE","CHAR","1","Y","SYS_C001160705","CHECK",,,
"4733","ZTBLAIS_PROD","T_REFERENCE_MASTER","5","CREATED_BY","NUMBER","22","Y",,,,,
"4734","ZTBLAIS_PROD","T_REFERENCE_MASTER","6","CREATED_DATE","DATE","7","Y",,,,,
"4735","ZTBLAIS_PROD","T_REFERENCE_MASTER","7","UPDATED_BY","NUMBER","22","Y",,,,,
"4736","ZTBLAIS_PROD","T_REFERENCE_MASTER","8","UPDATED_DATE","DATE","7","Y",,,,,
"4737","ZTBLAIS_PROD","T_RISK","1","R_ID","NUMBER","22","Y",,,,,
"4738","ZTBLAIS_PROD","T_RISK","2","DESCRIPTION","VARCHAR2","50","Y",,,,,
"4739","ZTBLAIS_PROD","T_RISK","3","RATING","NUMBER","22","Y",,,,,
"4740","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","1","AUDIT_PERIOD","NUMBER","22","Y",,,,,
"4741","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","2","ENITITY_CODE","NUMBER","22","Y",,,,,
"4742","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","3","GR_ID","NUMBER","22","Y",,,,,
"4743","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","4","S_GR_ID","NUMBER","22","Y",,,,,
"4744","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","5","MAX_NUMBER","NUMBER","22","Y",,,,,
"4745","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","6","WEIGHTAGE_AVERAGE","NUMBER","22","Y",,,,,
"4746","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","7","GRAVITY_RISK","NUMBER","22","Y",,,,,
"4747","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","8","NUMBER_OF_OBSERVATIONS","NUMBER","22","Y",,,,,
"4748","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","9","RISK_BASED_MARKS","NUMBER","22","Y",,,,,
"4749","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","10","WEIGHTED_AVERAGE_MARKS","NUMBER","22","Y",,,,,
"4750","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","11","ENTITY_ID","NUMBER","22","Y",,,,,
"4751","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","12","ENG_ID","NUMBER","22","Y",,,,,
"4752","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","13","FINAL_MARKS","NUMBER","22","Y",,,,,
"4753","ZTBLAIS_PROD","T_RISK_BRANCH_WISE","14","CIA_MARKS","NUMBER","22","Y",,,,,
"4754","ZTBLAIS_PROD","T_RISK_CER","1","CER_ID","NUMBER","22","N","SYS_C001093234","CHECK",,,
"4755","ZTBLAIS_PROD","T_RISK_CER","2","BR_SIZE","NUMBER","22","Y",,,,,
"4756","ZTBLAIS_PROD","T_RISK_CER","3","R_ID","NUMBER","22","Y",,,,,
"4757","ZTBLAIS_PROD","T_RISK_CER","4","START_RANGE","NUMBER","22","Y",,,,,
"4758","ZTBLAIS_PROD","T_RISK_CER","5","END_RANGE","NUMBER","22","Y",,,,,
"4759","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","1","ANNEXURE_ID","NUMBER","22","N","SYS_C001134818","PRIMARY KEY",,,
"4760","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","2","ANNEXURE_CODE","VARCHAR2","50","N","SYS_C001134816","CHECK",,,
"4761","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","2","ANNEXURE_CODE","VARCHAR2","50","N","SYS_C001134819","UNIQUE",,,
"4762","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","3","ANNEXURE_NAME","VARCHAR2","200","N","SYS_C001134817","CHECK",,,
"4763","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","4","IS_ACTIVE","CHAR","1","Y",,,,,
"4764","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE","5","CREATED_ON","DATE","7","Y",,,,,
"4765","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE_COUNT","1","ENG_ID","NUMBER","22","N","PK_RISK_FAD_ANN_CNT","PRIMARY KEY",,,
"4766","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE_COUNT","2","ANNEXURE_ID","NUMBER","22","N","PK_RISK_FAD_ANN_CNT","PRIMARY KEY",,,
"4767","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE_COUNT","3","NO_OF_INSTANCES","NUMBER","22","Y",,,,,
"4768","ZTBLAIS_PROD","T_RISK_FAD_ANNEXURE_COUNT","4","CALCULATED_ON","DATE","7","Y",,,,,
"4769","ZTBLAIS_PROD","T_RISK_FAD_GRAVITY","1","GRAVITY_ID","NUMBER","22","N","SYS_C001134828","PRIMARY KEY",,,
"4770","ZTBLAIS_PROD","T_RISK_FAD_GRAVITY","2","GRAVITY_NAME","VARCHAR2","50","N","SYS_C001134826","CHECK",,,
"4771","ZTBLAIS_PROD","T_RISK_FAD_GRAVITY","2","GRAVITY_NAME","VARCHAR2","50","N","SYS_C001134829","UNIQUE",,,
"4772","ZTBLAIS_PROD","T_RISK_FAD_GRAVITY","3","GRAVITY_SCORE","NUMBER","22","N","SYS_C001134827","CHECK",,,
"4773","ZTBLAIS_PROD","T_RISK_FAD_KPI_MAIN","1","KPI_MAIN_ID","NUMBER","22","N","SYS_C001134785","PRIMARY KEY",,,
"4774","ZTBLAIS_PROD","T_RISK_FAD_KPI_MAIN","2","KPI_CODE","VARCHAR2","50","N","SYS_C001134783","CHECK",,,
"4775","ZTBLAIS_PROD","T_RISK_FAD_KPI_MAIN","2","KPI_CODE","VARCHAR2","50","N","SYS_C001134786","UNIQUE",,,
