"Pattern","File","Line","Function","Text"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_annex_wise.js","116","generateTraditionalRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_annex_wise.js","141","viewTraditionalRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_annex_wise.js","158","generateAnnexureRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_annex_wise.js","177","viewAnnexureRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","17","getrelation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","54","getplacepost","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","81","getEngagementDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","125","generateTraditionalRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","150","viewTraditionalRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","167","generateAnnexureRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_RiskAssessment_risk_rating_for_branches_working.js","186","viewAnnexureRisk","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_document.js","20","loadAccountDocuments","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_document.js","57","viewDocument","alert(""No document data received."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_document.js","66","viewDocument","alert(""Please allow popups to view the document."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_document.js","100","viewDocument","alert(""The document type is not supported."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_Account_exception.js","13","loadexceptionReport","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_Account_exception_details.js","16","loadexceptionReport","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_transaction.js","15","loadAccountTransactions","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_transaction.js","27","loadAccountTransactions","error: function (xhr, status, error) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_transaction_master.js","12","loadBIOMETSamples","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_account_transaction_master.js","21","loadBIOMETSamples","error: function (xhr, status, error) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_add_report.js","13","loadReports","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_add_report.js","67","saveReport","alert(""Report Name List must contain only letters, numbers, and spaces."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_add_report.js","71","saveReport","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_add_report.js","88","saveReport","error: function (xhr) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_biomet.js","17","loadBIOMETSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_list_reports.js","13","listSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_list_samples.js","13","listSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loans.js","22","loadLoanSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loans_exception.js","17","loadLoanSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","21","loadLoanDocuments","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","34","loadLoanDocuments","error: function (xhr, status, error) { // Fix: Catch AJAX errors"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","35","loadLoanDocuments","console.error(""AJAX Error:"", status, error);"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","68","viewDocument","alert(""Document ID is missing."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","72","viewDocument","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","82","viewDocument","alert(""No document data received."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","90","viewDocument","alert(""Please allow popups to view the document."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","124","viewDocument","alert(""The document type is not supported."");"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","128","viewDocument","error: function (xhr, status, error) {"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_documents.js","129","viewDocument","console.error(""AJAX Error:"", status, error);"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_transactions.js","20","loadAccountTransactions","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_loan_transactions.js","32","loadAccountTransactions","error: function (xhr, status, error) {"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_ManageExceptionReportFormat.js","101","saveFormat","alert(""Please select a report first."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_ManageExceptionReportFormat.js","106","saveFormat","alert(""Header must contain only letters, numbers, and spaces."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_ManageExceptionReportFormat.js","129","saveFormat","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_ManageExceptionReportFormat.js","138","saveFormat","error: function (xhr) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_sample_monitoring.js","13","listSamples","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Sampling_sample_monitoring.js","82","regenerateSample","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_annexure_assignment_para.js","13","getZoneBranches","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_annexure_assignment_para.js","37","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_annexure_assignment_para.js","70","viewParaText","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_annexure_assignment_para.js","87","assignAnnexureWithPara","alert(""Select Annexure to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_annexure_assignment_para.js","91","assignAnnexureWithPara","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_audit_zones.js","55","publishAuditZoneChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_checklists.js","24","getAuditChecklistDetailsForMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_checklists.js","43","countDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_checklists.js","60","authorizeMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_process.js","25","getProcessesForMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_process.js","47","authorizeMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_sub_process.js","26","getProcessesForMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_authorize_remove_duplicate_sub_process.js","48","authorizeMergeDuplicate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_branches.js","61","publishBranchChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","11","getComplianceHierarchy","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","52","publishAddNewComplianceHierarchy","alert(""Please select Compliance Unit to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","58","publishAddNewComplianceHierarchy","alert(""Please enter Incharge Compliance Unit PP No. to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","63","publishAddNewComplianceHierarchy","alert(""Please enter Settlement Officer PP No. to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","68","publishAddNewComplianceHierarchy","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","87","publishUpdateComplianceHierarchy","alert(""Please enter Incharge Compliance Unit PP No. to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","91","publishUpdateComplianceHierarchy","alert(""Please enter Settlement Officer PP No. to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","95","publishUpdateComplianceHierarchy","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_compliance_hierarchy.js","124","getMatchedPP","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_control_violation.js","47","publishControlViolationChanges","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_departments.js","55","publishDepartmentChanges","alert(""Select Audit By Department"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_departments.js","59","publishDepartmentChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_divisions.js","55","publishDivisionChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_inspection_unit.js","55","publishICChanges","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","2","(global)","console.error(""JS error:"", e.message, e.filename, e.lineno, e.colno);"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","34","getPageData","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","93","updateAnnexure","alert(""Please select Process to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","98","updateAnnexure","alert(""Please select Function Owner to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","103","updateAnnexure","alert(""Please select Risk to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","108","updateAnnexure","alert(""Please enter Heading to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","113","updateAnnexure","alert(""Please enter Max Number to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","119","updateAnnexure","alert(""Please enter Gravity to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","125","updateAnnexure","alert(""Please enter Weightage to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","130","updateAnnexure","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_annexure.js","153","updateAnnexure","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_Manage_audit_zone_branches.js","41","ShowDepartmentAuditPeriods","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_Manage_audit_zone_branches.js","59","ShowDepartmentAuditPeriods","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_Manage_audit_zone_branches.js","89","ShowSelectedZonesBranches","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_Manage_audit_zone_branches.js","125","ShowSelectedDivisionDepartments","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_Manage_audit_zone_branches.js","239","publishNewAuditPlanChanges","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist.js","33","updateSubProcess","alert(""Please enter Checklist Title"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist.js","38","updateSubProcess","alert(""Please enter Risk Sequence"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist.js","43","updateSubProcess","alert(""Please enter Risk Weightage"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist.js","48","updateSubProcess","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist.js","66","updateSubProcess","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","71","updateSubProcess","alert(""please select Process to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","75","updateSubProcess","alert(""please select Sub Process to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","79","updateSubProcess","alert(""please provide Process Detail Heading to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","84","updateSubProcess","alert(""please select Vilation to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","89","updateSubProcess","alert(""please select Process Owner to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","95","updateSubProcess","alert(""please select Role Responsible to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","101","updateSubProcess","alert(""please select Risk to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","107","updateSubProcess","alert(""please select Annexure to Proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","112","updateSubProcess","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","140","getAuditSubChecklist","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","169","getAuditSubChecklistForModal","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","201","ShowSubChecklist","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","229","getSubChecklistForNewEntry","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","249","getSubChecklistOfProcess","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","286","addProcessDetail","alert(""please select Process to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","290","addProcessDetail","alert(""please select Sub Process to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","294","addProcessDetail","alert(""please provide Process Detail Heading to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","299","addProcessDetail","alert(""please select Vilation to Proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","304","addProcessDetail","alert(""please select Process Owner to Proceed"");"
